strain	2_3_Butanediol	2_Aminoethanol	Acetic_Acid	Adonitol	Anti_Ampic	Anti_Chlor	Anti_Eryth	Anti_Gent	Anti_Kana	Anti_Rif	Anti_Spec	Anti_Strept	Anti_Sulfa	Anti_Trime	Bromo_Succinic_Acid	Cis_Aconitic_Acid	Citric_Acid	D_Alanine	D_Arabitol	D_Cellobiose	D_Fructose	D_Galactonic_Acid_Lactone	D_Galactose	D_Galacturonic_Acid	D_Gluconic_Acid	D_Glucosaminic_Acid	D_Glucose_6_Phosphate	D_Glucuronic_Acid	D_L_Carnitine	D_L_Lactic_Acid	D_L_alpha_Glycerol_Phosphate	D_Mannitol	D_Mannose	D_Melibiose	D_Psicose	D_Raffinose	D_Saccharic_Acid	D_Serine	D_Sorbitol	D_Trehalose	Dextrin	Dyes_AcOr0.006	Dyes_AcOr0.013	Dyes_AcOr0.05	Dyes_Aur0.006	Dyes_Aur0.013	Dyes_Aur0.05	Dyes_MG0.006	Dyes_MG0.013	Dyes_MG0.05	Dyes_Nig0.006	Dyes_Nig0.013	Dyes_Nig0.05	Dyes_PrIo0.006	Dyes_PrIo0.013	Dyes_PrIo0.05	Flavonoid_Apigenin	Flavonoid_Daidzein	Flavonoid_Flavone	Flavonoid_Luteolin	Flavonoid_Naringenin	Flavonoid_Quercetin	Formic_Acid	Gentiobiose	Glucuronamide	Glycerol	Glycogen	Glycyl_L_Aspartic_Acid	Glycyl_L_Glutamic_Acid	Growth_Rate	Hydroxy_L_Proline	I_Erythritol	Inosine	Itaconic_Acid	L_Alaninamide	L_Alanine	L_Alanyl_Glycine	L_Arabinose	L_Asparagine	L_Aspartic_Acid	L_Fucose	L_Glutamic_Acid	L_Histidine	L_Leucine	L_Ornithine	L_Phenylalanine	L_Proline	L_Pyroglutamic_Acid	L_Rhamnose	L_Serine	L_Threonine	Lactulose	M_Inositol	Malonic_Acid	Maltose	N_Acetyl_D_Galactosamine	N_Acetyl_D_Glucosamine	NaCLmM_200	NaCLmM_300	NaCLmM_500	NaCLmM_600	NaCLmM_800	PC1	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PEG_.05	PEG_.10	PEG_.15	PEG_.20	PEG_.25	PEG_LWA	PEG_max	P_Hydroxy_Phenylacetic_Acid	Phenyethylamine	Propionic_Acid	Putrescine	Pyruvic_Acid_Methyl_Ester	Quinic_Acid	Salt_max	Sebacic_Acid	Siderophore	Succinamic_Acid	Succinic_Acid	Succinic_Acid_Mono_Methyl_ESter	Sucrose	Temp_20	Temp_28	Temp_37	Temp_40	Temp_43	Temp_max	Thymidine	Turanose	Tween_40	Tween_80	Uridine	Urocanic_Acid	Xylitol	alpha_Cyclodextrin	alpha_D_Glucose	alpha_D_Glucose_1_Phosphate	alpha_D_Lactose	alpha_Hydroxybutyric_Acid	alpha_Keto_Butyric_Acid	alpha_Keto_Glutaric_Acid	alpha_Keto_Valeric_Acid	beta_Hydroxybutyric_Acid	beta_Methyl_D_Glucoside	bio_1	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	gamma_Amino_Butyric_Acid	gamma_Hydroxy_Butyric_Acid	metal_Cd	metal_Cu	metal_Hg	metal_Se	metal_Te	metal_Zn	nodule_A17	nodule_R108	other_Brom..Blue	other_Calcofluor	other_Catalse	other_Congored	other_Gelatinase	other_H2S	other_KNO3.8..	other_Ketolactose	other_LB	other_MM	other_Motility	other_Nitrate	other_P..solubilization	other_Peroxidase	other_Starch.hydr.	other_TY	other_Urease24h	other_X.gal	pH_11	pH_5	pH_6	pH_7	pH_8	pH_9	weight_A17	weight_R108
1031	0.0610608552632	0.313939144737	1.10587993421	0.611225328947	1	0	1	1	1	0	1	0	1	1	1.15892269737	0.170847039474	0.0974506578947	0.631578947368	0.845600328947	1.09786184211	0.970805921053	0.209703947368	1.52282072368	0.167146381579	0.180098684211	0.239925986842	0.0148026315789	0.170230263158	0.489103618421	0.860402960526	0.0703125	0.944901315789	0.927631578947	0.556949013158	0.828947368421	0.610608552632	0.191200657895	0.373149671053	0.961554276316	1.09847861842	1.08367598684	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1.15892269737	0.9375	0.658717105263	0.305921052632	0.841899671053	0.724095394737	0.698807565789	0.655021833918	0.890625	1.43153782895	1.29214638158	0.492804276316	1.24280427632	0.802425986842	0.805509868421	0.983141447368	0.811677631579	0.787623355263	1.39699835526	1.68996710526	0.891858552632	0.967722039474	0.857935855263	1.01151315789	1.02138157895	0.173930921053	0.851768092105	0.827097039474	0.600740131579	0.669202302632	0.918379934211	0.103001644737	1.15768914474	0.519325657895	0.905427631579	1	1	1	0	0	0.26187487648819	0.188260852319538	-0.253246521145971	0.0523743662395713	-0.0540540690910897	0.0170097960222604	0.00730858260807394	-0.0356795405575854	0.0291234249683446	0.0132450632566126	-2.47395484299716e-16	1.19160606090133	-1.17565761411186	0.704835123117259	0.206306004749809	-1.00223004316882	0.211581907605209	0.484466109946806	0.214444775058157	1	1	0	0	0	1	0.1	0.238075657895	0.874588815789	0.739514802632	0.228824013158	0.730879934211	0.17578125	500	0.0974506578947	0	0.415707236842	0.828330592105	0.505139802632	1.06455592105	1	1	1	1	0	40	0.418174342105	1.02939967105	0.0437911184211	0.0370065789474	0.958470394737	1.39144736842	0.630962171053	0.0487253289474	0.964638157895	0.0524259868421	1.01274671053	0.573601973684	0.449013157895	0.206620065789	0.407689144737	0.657483552632	0.533511513158	93	182	-1	407	53	6	46	148	30	52	128	128	38	7095	275	-58	333	86	178	0.64453125	0.425575657895	1	1	0	1	1	1	0.422449049363906	-17.6608961743058	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	-0.266366299559405	-0.28964286225672
1035	0.0	0.0	0.58989679522	0.442422596415	1	1	1	0	1	0	1	0	1	1	0.422053231939	0.0831070070614	0.309614340033	0.600488864747	0.889733840304	0.848995111353	1.0298750679	0.0	0.78381314503	0.0	0.0	0.0	0.0	0.0	0.239543726236	0.861216730038	0.0	0.853883758827	0.873438348724	0.33731667572	0.875882672461	0.453014665942	0.0	0.100217273221	0.959804454101	0.811515480717	0.4546442151	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.985062466051	0.994839760999	0.629820749593	0.475013579576	0.0570342205323	0.618413905486	0.583378598588	0.636942675159	0.761814231396	0.399239543726	0.791146116241	0.0	0.649375339489	0.574416078218	0.637968495383	0.920695274307	0.736556219446	0.610266159696	0.80907115698	0.853883758827	0.697447039652	0.767517653449	0.550787615426	0.0	0.416349809886	0.0	0.983432916893	0.670559478544	0.31205866377	0.78381314503	0.974470396524	0.0	1.0803910918	0.129549158066	0.906029331885	1	1	1	0	0	3.84110620735086	-0.0342652429963703	0.0240704816077923	0.0691624890753506	-0.0176673959617435	0.0153462233314399	-0.0146373375293052	-0.0304323247495806	0.00465648006848807	0.0122210201620923	-2.65502979269486e-16	0.114138590448324	1.52682005787152	-0.138565106813818	-0.0534479716125	0.238028108754329	-0.0058515844427654	0.228428897658432	-0.114102449014632	1	1	1	1	0	1	0.2	0.0	0.0	0.668115154807	0.0	0.523085279739	0.0	500	0.0	0	0.270505160239	0.721075502444	0.519011406844	0.945953286257	1	1	1	1	0	40	0.0472569255839	0.957360130364	0.0	0.0	0.932102118414	0.820478001086	0.514937533949	0.0	1.02417164584	0.0	1.03394894079	0.576860401955	0.747148288973	0.0	0.516567083107	0.528788701793	0.635524171646	50	197	-117	689	104	16	52	289	57	289	57	124	25	12092	278	-199	477	197	-117	0.3536121673	0.255024443237	1	1	0	1	1	1	8.14045927577373	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0.321801399641045	NA
1106	0.0695904313157	0.158753171439	0.65893439652	0.325661471548	1	1	1	0	1	0	0	0	1	1	0.593149691917	0.146792316057	0.151685393258	0.684487133019	0.904675607104	0.94980065241	0.992750996738	0.256071040232	1.05690467561	0.138093512142	0.23486770569	0.118521203335	0.10166727075	0.223450525553	0.189742660384	0.88673432403	0.13428778543	0.83997825299	0.943820224719	0.778542950344	0.860094237042	0.431134469011	0.26748822037	0.420260964117	0.924791591156	1.01232330555	0.563791228706	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.936208771294	1.13573758608	0.477890540051	0.650779267851	0.294671982602	0.760601667271	0.715476621964	0.689655172414	0.951975353389	0.609459949257	1.15476621964	0.115802827111	0.662740123233	0.777455599855	0.858463211308	1.06614715477	0.80028996013	0.830192098586	0.906850308083	0.912830735774	0.909568684306	0.718194998188	0.655128669808	0.161471547662	0.773106197898	0.162558898152	0.897607828924	0.826386371874	0.5491119971	0.751902863356	0.980246466111	0.107647698441	1.07049655672	0.371873867343	0.8948894527	1	1	1	1	0	-1.9681850682606	-0.102742694556464	-0.0161772327935619	-0.0680452460251512	-0.150341147397066	-0.0593864884354983	-0.0507772657104649	0.00138854578603085	0.00779144482003378	0.00112636730663151	-5.30355424108106e-17	3.3367291994809	0.285370163779014	-0.293658733622113	0.0185639430894317	-1.05889555276814	-0.0949771248073878	-0.261422942258572	0.137153283294673	1	1	1	1	1	1	0.25	0.104929322218	0.10166727075	0.731243204059	0.132656759696	0.853570134107	0.109278724175	600	0.147879666546	0	0.450163102573	0.88782167452	0.478434215295	0.992750996738	1	1	1	1	0	40	0.377854295034	1.04005074302	0.121239579558	0.0527364987314	0.880753896339	1.10148604567	0.686661833998	0.206052917724	1.01449800652	0.103841971729	0.958499456325	0.638274737224	0.431678144255	0.222906850308	0.356650960493	0.686661833998	0.623595505618	170	257	80	199	39	0	83	109	2	2	102	156	44	6921	366	17	349	101	257	0.589343965205	0.0652410293585	1	1	0	1	1	1	5.14045927577373	-11.6608961743058	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	-0.137423600358955	0.454233359709137
1107	0.0622485708236	0.0	0.529748041499	0.545627778954	1	1	1	1	1	0	1	0	1	1	0.656785941139	0.0	0.240736819818	0.884818970993	0.846072411603	0.830827863646	0.959771331781	0.20453101842	1.00868092314	0.15181029007	0.313148422613	0.146093584586	0.0813042557696	0.149269532077	0.464958712683	1.02900698708	0.0	0.656150751641	0.839085327123	0.322676265086	0.705695532501	0.100359940716	0.153080669066	0.378572940927	0.684099089562	0.885454160491	0.632648740207	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.03218293458	0.975015879737	0.816218505187	0.51894982003	0.403345331357	0.841626085115	0.738090196909	0.700934579275	0.882278213	0.712682616981	1.18970993013	0.0584374338344	0.985178911709	0.834003811137	0.975015879737	0.932458183358	0.991530806691	1.03789964006	0.975651069236	0.969934363752	0.715223374974	0.835909379632	0.864492907051	0.0590726233326	0.926106288376	0.186110522973	0.878467076011	0.928647046369	0.76603853483	0.926741477874	0.993436375185	0.154986237561	1.03472369257	0.412237984332	0.795892441245	1	1	1	1	0	-6.79728436174368	-1.17220523856995	-1.19804914070135	-0.056662531000378	0.0714223988014226	0.0199126722517872	0.0602570752311209	0.0236526540083928	0.010754700430597	-0.0187887652357833	5.24388528837119e-16	-3.62101845417821	5.72205228177191	2.0591501386102	1.42736380553491	-1.93512181451473	0.272091998352725	1.00019804223305	-1.07007209514251	1	1	1	1	1	1	0.25	0.0425576963794	0.038111369892	0.928011856871	0.0088926529748	0.619309760745	0.254710988778	600	0.0	0	0.728562354436	0.84353165361	0.500529324582	1.00804573364	1	1	1	1	0	40	0.376667372433	0.915308066907	0.0	0.0	1.12237984332	0.832733432141	0.527207283506	0.0304890959136	1.03218293458	0.0844802032606	1.07283506246	0.667584162609	0.736819817912	0.301079822147	0.632648740207	0.658056320136	0.863857717552	255	262	249	2304	383	9	70	1060	49	586	85	144	69	631	362	155	207	250	251	0.551344484438	0.24010163032	1	1	0	1	1	1	0.0400015918269072	-3.10675132889746	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	-0.150355749378282	-0.250919793894817
1146	0.423375074538	0.605843768634	0.85748360167	0.840190816935	1	1	1	1	1	0	1	0	1	1	0.749552772809	0.994036970781	0.985092426953	0.954680977937	0.823494335122	0.818127608825	0.970781156828	0.967203339296	1.02802623733	0.308884913536	1.04770423375	0.983303518187	0.218843172332	0.465712581992	0.641621943948	0.784138342278	0.0697674418605	0.906976744186	0.856290995826	0.900417412045	0.946929039952	0.756708407871	0.973166368515	0.66129994037	0.923673225999	0.981514609422	0.651162790698	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.910554561717	0.947525342874	0.793679189028	0.827072152654	0.645796064401	0.967799642218	0.755515802027	0.655021833918	0.839594514013	0.875372689326	0.928443649374	0.608228980322	0.96839594514	0.976147883125	0.969588550984	0.787119856887	0.998211091234	1.00477042338	1.04233750745	0.954680977937	0.785330948122	0.703637447823	0.795468097794	0.848539057841	0.869409660107	0.874776386404	0.975551580203	0.89564698867	0.86702444842	1.03041144902	1.02146690519	0.896839594514	0.93977340489	0.61717352415	0.831246273107	1	1	1	0	0	3.78733960291694	0.155053020523084	-0.289375818168348	0.0898057011687605	0.160186513062176	0.0268827658923872	-0.067590316450895	-0.0158494866895389	-0.0491517919740708	-0.00617325723884644	-3.75501471000745e-16	0.163833597501449	0.520762740752446	0.70657537670806	0.591152450217756	-1.80683292817585	-0.328038530880568	-0.0869268487163651	0.606304004933666	1	1	1	1	0	1	0.2	0.855098389982	0.305903398927	0.864639236732	0.360166964818	0.943947525343	0.938580799046	500	0.209898628503	0	0.995229576625	0.748956469887	0.783542039356	1.01431127013	1	1	1	1	0	40	0.632677400119	0.989266547406	0.169946332737	0.0	0.869409660107	0.726296958855	0.94931425164	0.419797257007	1.01490757305	0.624925462135	1.03100775194	0.919499105546	0.986285032797	0.959451401312	0.869409660107	0.843172331544	0.853905784138	18	139	-117	516	100	17	65	260	60	260	63	149	33	10024	224	-217	441	139	-43	0.63923673226	0.353011329756	1	1	0	1	1	1	-0.984763677883413	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0.0698109657683888	NA
1157	0.853967106452	1.02909813844	0.392553768299	0.489065606362	0	0	1	0	1	0	1	0	1	0	0.547623350804	0.0634375564793	0.15832279053	0.40502439906	0.796493764685	0.919031266944	0.958069763239	0.252665823242	1.07843846015	0.0672329658413	0.0721127778782	0.242363997831	0.01897704681	0.136092535695	0.669076450389	0.736851617567	1.04319537322	0.827399240918	0.826857039581	0.193565877462	1.00741008494	0.120368696909	0.608349900596	0.728718597506	0.935297307067	0.969998192662	0.527561901319	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1.06217242003	0.862642327851	0.597505873848	0.629495752756	0.326405205133	0.564973793602	0.70052412796	0.699300699301	0.913067052232	0.460871136815	1.1646484728	0.0178926441352	0.88812579071	0.799204771372	1.24814747876	1.00578348093	1.04699078258	0.918489065606	0.778058919212	0.899512018796	0.868606542563	0.767757093801	0.638713175492	0.826314838243	1.28176396168	1.25194288813	0.79107175131	1.04102656787	0.39038496295	0.640339779505	0.85234050244	0.113320079523	1.07789625881	0.750948852341	0.974335803362	1	1	1	0	0	-0.198804928431708	0.0710063166616978	0.0969342912655404	-0.0402693869189585	-0.00104868078919706	-0.0234716506623511	0.0470373947439401	0.0466267662811349	0.0295805102541908	0.00265357216548164	-1.48400008393469e-16	2.29113252261537	-1.34766633746258	0.27512958607731	-0.13050966339607	-1.22757193136561	1.1199686092954	0.0595369365287403	-0.155627347939052	1	1	0	0	0	1	0.1	0.106813663474	0.201156696187	0.708114946684	0.277064883427	0.535694921381	0.373034520152	500	0.0851256099765	0	0.411530815109	0.810590999458	0.646846195554	0.925537682993	1	1	1	1	0	40	0.485812398337	0.986806434123	0.0	0.328031809145	0.954816555214	1.11368154708	0.571480209651	0.181095246702	1.11639255377	0.0981384420748	0.926622085668	0.785649737936	0.505873847822	0.0856678113139	0.291704319537	0.576360021688	0.589372853786	113	210	16	195	30	5	42	81	24	26	72	135	39	7552	312	-32	344	20	204	0.473341767576	0.341586842581	1	1	0	1	1	1	-4.33218166823763	NA	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0.0364763493271143	NA
1158	0.112120692611	0.0709754843134	0.758100462884	0.80593176753	1	1	1	0	1	0	1	0	1	0	0.696382650437	0.119321104063	0.229384536259	0.910337733585	0.873821361221	0.868678210183	0.995714040802	0.288016458083	1.01268643923	0.188753643065	0.43408194754	0.143493913938	0.15892336705	0.303445911195	0.832676152923	0.981827533002	0.101320075433	0.972569861135	0.945311160638	0.895422595577	0.979770272587	0.893879650266	0.198525630036	0.517400994343	1.02194411109	1.04251671524	0.536944968284	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.04663123607	1.01680096005	0.826504371678	0.724155666038	0.42585290588	0.94839705126	0.864563689354	0.731707316895	0.915995199726	0.719012515001	0.949939996571	0.0838333619064	0.914452254415	0.866106634665	0.961254928853	0.960226298646	0.946339790845	0.913937939311	0.939139379393	0.967426710098	0.865078004457	0.0457740442311	0.839876564375	0.00874335676324	0.940168009601	0.145551174353	0.995714040802	0.937596434082	0.823418481056	0.947368421053	0.90005143151	0.103377335848	1.02863020744	0.0889765129436	0.886679238814	1	1	1	1	0	-1.29154610475047	0.223388713489294	-0.130040874194336	-0.0641278950430156	0.0148486443382711	0.0826922592808156	-0.00260110502818507	-0.0124661494601208	-0.0173896822315741	0.00513713365640862	2.47124563407502e-16	-2.8948397769377	0.695106542163319	-2.49521089590232	-0.155748586488884	0.297244568540327	-0.384811115389903	-0.0701162975925421	0.329280890164384	1	1	1	1	0	1	0.2	0.0272587004972	0.0869192525287	0.919595405452	0.0509171952683	0.929367392422	0.19081090348	600	0.0648037030687	0	0.585290588034	0.887707869021	0.865078004457	0.98439910852	1	1	1	1	0	40	0.679410252014	1.02040116578	0.0	0.0	0.949939996571	0.913937939311	0.858906223213	0.122921309789	1.01988685068	0.223212755015	0.990056574661	0.912394994	0.725698611349	0.34150522887	0.678895936911	0.964340819475	0.797188410766	154	248	56	1173	129	77	15	351	243	351	279	128	38	7450	317	-14	331	248	109	0.679924567118	0.69535402023	1	1	0	1	1	1	-8.20536769057156	0.676340621584538	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0.598751601735199	0.0576400649185685
1161	0.0347036839295	0.0528563801388	0.617191671116	0.531767218366	1	1	1	1	1	0	1	0	1	1	0.618793379605	0.149492792312	0.107848371596	0.632674853177	0.811532301121	0.924185798185	0.958889482114	0.120128136679	0.96636412173	0.137746930059	0.292578750667	0.116924719701	0.0485851575013	0.130806193273	0.673785371062	0.945008008542	0.0742124933262	0.600106780566	0.984516817939	0.587827015483	0.927923117993	0.38974906567	0.0379071009076	0.553657234383	0.918312867058	1.05339028297	0.656166577683	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.19220501869	1.03310197544	0.713294180459	0.805125467165	0.357714895889	0.724506139883	0.774693005873	0.684931506849	0.859049652963	0.7463961559	1.18686599039	0.00266951414842	0.805659369995	0.814735718099	0.785371062467	1.02562733582	0.744260544581	0.914041644421	0.94981313401	0.651361452216	0.863320875601	0.82968499733	0.608649225841	0.0662039508809	0.954618259477	0.0822210357715	0.992525360384	0.930592632141	0.621462893753	0.855312333155	1.04965296316	0.174052322477	1.01868659904	0.211959423385	0.871863320876	1	1	1	0	0	-1.43928992980296	0.207139640006565	-0.107782728320195	-0.106079367427232	0.0125875333650549	0.113793585882161	0.0149577857863439	-0.0435755435973481	-0.0253232171194723	0.0119990219583842	2.76147733034009e-16	-2.88505483468567	0.953086610308827	-2.37997669966084	-0.133667403548119	0.201783404052172	-0.41563068792251	-0.0927607053095303	0.332166411650194	1	1	1	1	0	1	0.2	0.0571276027763	0.200747463962	0.637479978644	0.069407367859	0.701014415376	0.0597971169247	500	0.0	0	0.398291510945	0.853176721837	0.688200747464	1.02082221036	1	1	1	1	0	40	0.482114255206	0.994127068873	0.018686599039	0.0	1.1078483716	1.09823812066	0.777362520021	0.0907634810464	1.02028830753	0.0384410037373	0.944474105713	0.665242925788	0.575013347571	0.114789108382	0.671649759744	0.6438868126	0.66097170315	157	250	60	1189	140	76	19	371	234	371	276	130	39	7355	320	-10	330	250	111	0.709022957822	0.428190069407	1	1	0	1	1	1	NA	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	NA	NA
1162	0.0617105738001	0.0	0.623601587874	0.567304222302	1	0	1	1	1	0	1	0	1	1	0.519126669073	0.0709130277878	0.0189462287983	0.830386142187	0.868278599783	0.916997473836	1.00902201371	0.149404547095	1.04962107542	0.0866113316492	0.209491158427	0.151569830386	0.0411403825334	0.255503428365	0.588957055215	0.961385781306	0.00433056658246	0.916997473836	0.899133886684	0.797365571996	0.802237459401	0.685853482497	0.0849873691808	0.420064958499	0.928365211115	0.957055214724	0.599242150848	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.0988812703	0.906712378203	0.650126308192	0.734031035727	0.32587513533	0.76542764345	0.753518585348	0.686498855678	0.949476723205	0.684770840852	1.0420425839	0.0357271743053	0.867195958138	0.886142186936	0.885600866113	0.926741248647	0.885600866113	0.662576687117	0.921869361241	0.967340310357	0.941898231685	0.734031035727	0.820101046554	0.0	0.936485023457	0.109346806207	0.948935402382	0.972753518585	0.699386503067	0.76921688921	1.01443522194	0.0779501984843	0.999819559726	0.414651750271	0.865030674847	1	1	1	1	0	-0.995903754216584	-0.249444421449275	0.320044436800577	0.0974785929870668	0.0569439491925169	-0.0171860478310065	-0.0126567585521892	0.0543758135742563	-0.0157802438346394	-0.00407865773401627	-1.81774594565808e-16	-0.722800292515561	-1.20078265684687	-0.65426279196701	1.20892621595174	-1.1096404122417	0.458152440271363	0.226437140827748	-0.160039798850665	1	1	1	1	0	1	0.2	0.0	0.0638758570913	0.918621436305	0.0	0.667448574522	0.128293035005	600	0.0	0	0.738902923132	0.793576326236	0.469866474197	0.986286539156	1	1	1	1	0	40	0.536990256225	1.00306748466	0.0	0.0	1.05828220859	0.981955972573	0.483399494767	0.0389750992422	1.00469144713	0.0557560447492	0.951100685673	0.76542764345	0.738902923132	0.665824612053	0.536448935402	0.753518585348	0.693431974017	129	196	61	642	66	38	14	185	135	165	139	132	46	5248	280	-4	284	125	69	0.563514976543	0.547816672681	1	1	0	1	1	1	36.1100605261925	-8.25094921247249	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	-0.239296082623076	-0.30354286225672
1163	0.207501720578	0.248279421886	0.729353062629	0.744838265657	1	0	1	1	1	0	1	0	1	1	0.586889194769	0.0	0.219373709566	0.794907088782	0.860461114935	0.852718513421	0.992601514109	0.212663454921	0.932725395733	0.151754989677	0.327770130764	0.153819683414	0.137818306951	0.297832071576	0.703544390915	0.944081211287	0.0985891259463	0.896593255334	0.852202339986	0.712319339298	0.902271163111	0.847556779078	0.236407432897	0.655540261528	0.853750860289	0.955953200275	0.541982105988	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.937370956641	0.927047487956	0.613730213352	0.703028217481	0.324673090158	0.865622849277	0.913626978665	0.626304801539	0.932209222299	0.716448726772	0.976600137646	0.0634893324157	0.80316586373	0.739676531315	0.898657949071	0.944597384721	0.94924294563	0.908465244322	0.923434273916	0.93840330351	0.953372333104	0.783551273228	0.728836889195	0.0903303509979	0.913626978665	0.175498967653	0.957501720578	0.960082587749	0.741225051617	0.920853406745	0.891431520991	0.320543702684	0.930144528562	0.429456297316	0.828974535444	1	1	1	1	0	-2.57120984530571	-0.0387338140481666	0.140094957061907	-0.0626344980331168	0.020916295020972	-0.0376346297881392	-0.0123394943086427	-0.0161783525996426	-0.0560017771823452	0.00672505950086704	3.11160175679781e-16	2.09603954437686	-0.42597642768376	0.639773452393508	0.0364301877689401	0.285991789486899	-0.0808239328242932	-0.028141093946047	-0.0802150079752763	1	1	1	1	0	1	0.2	0.145044735031	0.110461114935	0.875946317963	0.086717136958	0.642635925671	0.17033723331	600	0.00774260151411	0	0.666379903648	0.806262904336	0.600309704061	1.03699242946	1	1	1	1	0	40	0.474363386098	0.951307639367	0.0	0.0	0.971438403304	0.972986923606	0.747419132829	0.092395044735	0.970406056435	0.0820715760496	1.00344115623	0.709222298692	0.746902959394	0.582243633861	0.720578114246	0.79232622161	0.722642807983	180	257	110	300	64	1	71	158	12	21	142	115	41	5772	336	58	278	114	253	0.736579490709	0.238988300069	1	1	0	1	1	1	-2.54715220105484	0.893248671102538	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0.321431182704717	0.143780206105183
1170	0.165915608357	0.0700532568619	0.581933633757	0.352724293322	0	0	1	1	1	0	1	1	1	1	0.510651372388	0.0172060630889	0.0817287996723	0.501433838591	0.89225727161	0.951249487915	0.988734125358	0.168988119623	0.859688652192	0.127201966407	0.256861941827	0.122900450635	0.0307251126587	0.10446538304	0.0669807455961	0.742933224088	0.059606718558	0.794551413355	0.882425235559	0.514338385907	0.977673084801	0.483613273249	0.123514952888	0.221220811143	0.958623514953	0.977673084801	0.562269561655	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1.11347808275	0.740475215076	0.496517820565	0.374846374437	0.239041376485	0.544448996313	0.579475624744	0.669642857292	0.618189266694	0.521097910692	1.02253174928	0.0995493650143	0.614502253175	0.719582138468	0.65813191315	0.991806636624	0.485456780008	0.562269561655	0.652601392872	0.631093814011	0.411716509627	0.553052027857	0.371159360918	0.0	0.760753789431	0.105079885293	0.874436706268	0.709135600164	0.384063908234	0.522941417452	0.871364195002	0.0553052027857	0.901474805408	0.0682097501024	0.757681278165	1	1	0	0	0	-2.19892882294431	0.243426538553579	-0.0964395365448649	-0.0764499960785578	-0.0522551527941929	-0.02116236062872	-0.0583874415632761	-0.0547533733567226	-0.0323817727285924	0.00521207986566161	6.48639912987394e-17	2.40250828463176	-0.262382553494248	-0.494941855327123	1.18586628189006	0.879384782034019	0.379199368858377	0.461995525434501	0.098840682979515	1	1	1	1	1	1	0.25	0.0098320360508	0.0743547726342	0.540761982794	0.108766898812	0.452273658337	0.119213437116	300	0.0	0	0.262392462106	0.837566571077	0.539532978288	0.984432609586	1	1	1	1	0	40	0.235354362966	0.978287587054	0.0	0.0792707906596	0.668578451454	0.575788611225	0.294961081524	0.0620647275707	1.02683326506	0.0497746825072	0.931585415813	0.692544039328	0.495903318312	0.198484227776	0.465792707907	0.577017615731	0.508193363376	183	261	107	202	27	2	45	68	16	34	67	122	40	6015	347	47	300	199	259	0.11614092585	0.379762392462	1	1	0	1	1	1	-26.6437200348514	1.08628758341787	1	1	1	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	-0.136689034231611	-0.0313599350814315
